gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,Young,RevenuePerUser,TotalRevenue,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,ChurnProbabilities
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,1,0,1,0,0,0.8426645526406388
1,1,0,0,43,1,0,0,0,0,1,1,1,1,0,73.0,3139.0,1,0,0,0,0,0,1,1,0,0,0.7317585595525045
0,1,0,0,53,1,0,0,0,0,1,1,1,0,0,73.0,3869.0,0,1,0,0,1,0,0,1,0,0,0.5093314920361612
0,0,0,1,17,1,0,0,1,0,0,0,1,1,0,58.5,994.5,0,1,0,0,0,0,1,0,1,0,0.3103618946382089
0,1,0,0,20,1,0,0,0,0,0,1,1,1,0,68.0,1360.0,1,0,0,0,1,0,0,1,0,0,0.8036113386684127
1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,23.2,139.2,0,1,0,0,0,0,1,0,0,1,0.2059053657828013
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,40.0,40.0,1,0,0,0,0,1,0,0,1,0,0.8219341984818314
0,0,0,0,61,1,1,1,1,1,1,1,0,0,0,93.7,5715.7,0,0,1,0,0,1,0,0,1,0,0.0798538281411383
0,1,0,0,4,1,0,0,1,0,1,0,1,1,0,66.5,266.0,1,0,0,0,0,1,0,1,0,0,0.9054379588959289
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.42515946226271323
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.2,71.2,1,0,0,0,0,1,0,1,0,0,0.8526854357803129
0,0,1,1,68,1,0,1,0,1,0,0,1,0,0,65.5,4454.0,0,1,0,1,0,0,0,1,0,0,0.12808746012816322
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,68.0,68.0,1,0,0,0,0,1,0,1,0,0,0.8930449769976354
0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,61.7,123.4,1,0,0,0,0,0,1,1,0,0,0.7588429120315384
0,0,0,0,45,1,0,1,0,0,1,0,1,1,0,68.5,3082.5,1,0,0,0,1,0,0,1,0,0,0.5700672791775099
0,0,1,1,40,1,0,0,1,1,0,0,1,1,0,63.5,2540.0,1,0,0,0,0,1,0,1,0,0,0.5283513120049385
0,0,0,0,34,1,0,1,1,1,1,1,1,0,0,87.0,2958.0,1,0,0,0,0,1,0,1,0,0,0.736690850754261
0,0,0,0,13,1,0,0,0,0,0,1,1,0,0,68.0,884.0,1,0,0,0,0,1,0,1,0,0,0.8548527521539133
0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,20.0,20.0,1,0,0,0,0,0,1,0,0,1,0.5161892540884933
0,0,1,1,35,0,0,0,0,1,1,0,0,0,0,58.2,2037.0,0,1,0,0,0,0,1,0,1,0,0.1843395190668134
1,0,1,1,35,1,0,0,0,0,0,0,0,0,0,23.2,812.0,0,1,0,0,0,1,0,0,0,1,0.057725350754428355
1,1,0,0,72,1,1,1,1,0,0,1,1,0,0,80.5,5796.0,0,0,1,0,1,0,0,1,0,0,0.13021110782922302
1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,58.5,117.0,1,0,0,0,0,1,0,1,0,0,0.8939121814661436
0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,23.2,278.4,1,0,0,1,0,0,0,0,0,1,0.29630981982774846
1,0,1,1,69,1,1,1,1,1,1,0,1,0,0,80.5,5554.5,0,0,1,1,0,0,0,0,1,0,0.03323175775956335
1,1,0,0,57,1,0,1,0,1,1,1,1,0,0,83.5,4759.5,1,0,0,1,0,0,0,1,0,0,0.6133198718459838
1,0,1,1,69,1,1,0,1,1,1,1,0,0,0,88.2,6085.8,0,0,1,1,0,0,0,0,1,0,0.045075311683147656
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,58.2,2386.2000000000003,1,0,0,1,0,0,0,0,1,0,0.2421946735412074
0,0,1,1,47,1,0,0,0,0,0,0,1,0,0,20.0,940.0,0,0,1,1,0,0,0,0,0,1,0.012982378485495017
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,90.5,6516.0,0,1,0,1,0,0,0,1,0,0,0.2639635623130035
0,0,0,0,59,1,1,1,1,1,0,1,0,0,0,88.7,5233.3,0,1,0,0,1,0,0,0,1,0,0.08399161378418259
0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,23.2,417.59999999999997,0,0,1,0,0,0,1,0,0,1,0.04841408479778306
0,0,1,0,25,0,0,0,0,0,1,0,1,1,0,50.0,1250.0,1,0,0,1,0,0,0,0,1,0,0.6143313239146797
1,0,1,0,40,1,0,1,1,0,0,0,0,0,0,67.2,2688.0,0,1,0,0,0,1,0,1,0,0,0.35280709254302345
1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,0,1,0,1,0,0,0.8794625237572633
0,0,1,1,21,0,1,0,1,0,1,1,1,1,0,72.0,1512.0,0,1,0,0,0,1,0,0,1,0,0.4843456836605443
1,0,1,1,68,1,0,1,0,0,1,1,1,0,0,78.5,5338.0,0,1,0,0,1,0,0,1,0,0,0.32329716879432596
0,1,0,0,70,1,0,0,0,0,0,0,1,0,0,20.0,1400.0,0,0,1,0,1,0,0,0,0,1,0.004355738921962975
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,58.2,58.2,1,0,0,0,0,1,0,0,1,0,0.6506872649211598
0,0,1,0,72,1,1,1,0,0,0,0,1,0,0,64.0,4608.0,0,0,1,1,0,0,0,1,0,0,0.056638937119424165
0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,1,0,0,1,0,0,0.8335080571928498
0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,23.2,255.2,0,1,0,0,0,0,1,0,0,1,0.14626597641429878
0,0,1,1,56,1,0,0,0,0,0,0,1,0,0,20.0,1120.0,0,0,1,0,1,0,0,0,0,1,0.007088801383364629
0,0,0,0,36,0,0,1,0,1,0,0,1,0,0,50.5,1818.0,1,0,0,1,0,0,0,0,1,0,0.32521788622139963
1,0,0,0,37,1,1,1,1,1,1,1,1,0,0,90.5,3348.5,0,1,0,1,0,0,0,0,1,0,0.2066331386942843
0,0,1,0,39,0,1,0,1,0,1,1,0,1,0,75.2,2932.8,1,0,0,0,0,1,0,0,1,0,0.49925838049171883
1,0,0,1,18,1,0,0,1,0,0,0,1,0,0,58.5,1053.0,1,0,0,0,1,0,0,1,0,0,0.6922624885325256
1,0,0,0,19,1,1,0,1,0,0,0,1,0,0,62.0,1178.0,1,0,0,0,0,1,0,1,0,0,0.7101992861442219
0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,60.5,242.0,1,0,0,1,0,0,0,1,0,0,0.8027071357890545
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,55.0,55.0,1,0,0,0,1,0,0,1,0,0,0.8192610596090852
0,1,0,0,38,1,1,0,0,0,0,1,1,0,0,71.5,2717.0,1,0,0,0,0,1,0,1,0,0,0.7114616662708905
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,20.0,0.0,0,1,0,0,0,0,1,0,0,1,0.3175996922442312
1,0,1,0,56,1,1,0,0,0,1,1,1,0,0,76.5,4284.0,0,1,0,0,0,1,0,1,0,0,0.44422319896612333
0,0,0,0,30,1,0,1,1,0,1,0,1,0,0,72.0,2160.0,0,1,0,0,1,0,0,0,1,0,0.28308419358695097
1,0,1,1,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,0,1,0,0,0,1,0,0.04168143313788875
0,0,0,0,8,1,0,0,0,0,0,0,1,0,1,20.0,160.0,0,1,0,1,0,0,0,0,0,1,0.26673610333279696
0,0,1,1,53,1,1,1,1,1,0,1,1,0,0,85.5,4531.5,0,0,1,1,0,0,0,1,0,0,0.1201973586012876
1,0,1,0,46,1,0,1,1,0,1,0,1,0,0,72.0,3312.0,0,1,0,0,0,1,0,1,0,0,0.4693897001317355
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,23.2,139.2,1,0,0,0,0,0,1,0,0,1,0.35395111106373606
0,0,1,1,8,1,0,0,1,0,1,1,1,1,0,76.5,612.0,1,0,0,0,0,1,0,1,0,0,0.8753640301310133
0,0,1,0,56,1,0,1,0,0,1,1,1,1,0,78.5,4396.0,0,1,0,0,0,1,0,1,0,0,0.5173036342135148
0,0,0,0,31,1,1,0,1,1,0,0,0,1,0,70.2,2176.2000000000003,1,0,0,0,1,0,0,0,1,0,0.19808202245749698
1,1,0,0,13,1,0,1,0,0,1,0,1,0,0,68.5,890.5,1,0,0,0,0,1,0,0,1,0,0.7196790706938423
1,0,1,1,40,1,1,1,0,1,1,1,1,0,0,87.0,3480.0,1,0,0,0,1,0,0,1,0,0,0.5137644812394427
0,1,0,0,59,1,1,1,1,1,0,0,1,0,0,72.5,4277.5,0,1,0,0,0,1,0,1,0,0,0.23232826654229505
0,0,1,1,50,1,0,0,1,1,1,1,0,0,0,84.7,4235.0,0,1,0,0,0,0,1,1,0,0,0.31742191328359326
0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,40.0,80.0,1,0,0,0,0,0,1,0,1,0,0.7464897137318115
0,0,0,0,46,1,1,0,1,0,1,1,0,0,0,83.2,3827.2000000000003,0,0,1,0,0,0,1,0,1,0,0.08956805400854133
0,0,0,1,18,1,1,0,0,0,0,1,0,0,0,74.7,1344.6000000000001,1,0,0,0,0,1,0,0,1,0,0.4703783870632714
0,0,0,0,35,0,0,0,1,1,0,0,1,0,0,48.5,1697.5,1,0,0,0,0,0,1,0,1,0,0.3332866969243393
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,61.7,61.7,1,0,0,0,0,0,1,0,1,0,0.45229884853439084
1,0,0,1,4,1,0,0,0,1,0,0,0,1,0,63.2,252.8,1,0,0,0,1,0,0,1,0,0,0.6580169016122627
1,0,0,0,5,1,0,1,1,0,0,0,1,1,0,64.0,320.0,1,0,0,0,0,1,0,1,0,0,0.8304058235352155
0,0,1,1,69,1,1,0,1,1,0,0,1,0,0,67.0,4623.0,0,0,1,0,1,0,0,0,1,0,0.018914990616240045
1,0,1,1,17,1,0,0,0,0,1,0,0,1,0,66.2,1125.4,1,0,0,0,0,1,0,1,0,0,0.7661033091350906
0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,20.0,20.0,1,0,0,1,0,0,0,0,0,1,0.5376262384724806
1,1,0,0,24,1,1,0,0,0,0,0,1,1,0,58.5,1404.0,1,0,0,0,0,1,0,1,0,0,0.7302882696277412
0,1,0,0,62,1,0,0,0,0,1,0,0,0,0,66.2,4104.400000000001,0,1,0,0,0,1,0,1,0,0,0.35571653535374137
1,0,0,0,12,1,0,0,0,0,0,0,1,1,0,55.0,660.0,1,0,0,1,0,0,0,0,1,0,0.5921900169684383
1,0,0,0,23,1,0,0,0,0,0,0,0,0,1,23.2,533.6,1,0,0,0,0,1,0,0,0,1,0.2293511544728033
0,0,1,1,45,0,1,0,0,0,1,1,1,0,0,68.5,3082.5,1,0,0,1,0,0,0,0,1,0,0.418304821333353
0,0,0,0,9,1,0,0,1,0,0,1,1,0,0,71.5,643.5,1,0,0,0,1,0,0,1,0,0,0.8085608823563528
1,0,1,0,4,1,0,0,0,0,1,0,1,1,0,63.0,252.0,1,0,0,0,0,1,0,1,0,0,0.8888921301282527
1,0,0,0,24,1,0,1,1,1,0,0,1,0,0,69.0,1656.0,1,0,0,0,0,1,0,1,0,0,0.6522882543561852
0,0,1,0,71,1,0,0,0,0,0,0,1,0,0,20.0,1420.0,0,0,1,0,1,0,0,0,0,1,0.0032103314477322726
1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,55.0,110.0,1,0,0,0,0,1,0,0,1,0,0.7469306986601897
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,23.2,23.2,0,1,0,0,0,0,1,0,0,1,0.2328495225765385
0,0,0,0,10,1,0,0,1,0,1,1,1,1,0,76.5,765.0,1,0,0,0,0,1,0,1,0,0,0.8840635601206185
0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,73.7,147.4,1,0,0,0,0,1,0,0,1,0,0.7805110892240709
0,0,0,0,67,1,1,1,0,1,0,0,0,0,0,72.2,4837.400000000001,0,1,0,0,1,0,0,0,1,0,0.03822562584916647
0,0,1,1,7,1,1,1,1,0,1,0,0,0,0,78.7,550.9,0,1,0,0,0,1,0,0,1,0,0.3112185238487146
0,0,0,0,13,1,1,0,1,0,1,1,1,0,0,80.0,1040.0,1,0,0,0,0,1,0,0,1,0,0.6587504052425538
0,0,0,0,57,1,0,1,0,1,0,1,0,0,0,81.7,4656.900000000001,0,1,0,0,0,1,0,1,0,0,0.30885566766222133
0,1,0,0,36,1,0,1,0,0,1,0,1,0,0,68.5,2466.0,1,0,0,0,1,0,0,1,0,0,0.6872259415517086
0,0,0,0,66,1,1,1,1,1,1,1,1,0,0,90.5,5973.0,0,0,1,0,1,0,0,0,1,0,0.06515579423467253
0,0,0,0,22,1,1,0,0,1,0,0,1,0,0,63.5,1397.0,1,0,0,0,0,0,1,0,1,0,0.3117270804797806
0,0,1,1,17,1,1,0,1,0,1,0,0,1,0,73.2,1244.4,1,0,0,0,0,1,0,1,0,0,0.6825720423768759
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,0,1,1,0,0,0.8664895939317245
0,0,1,0,11,1,0,0,0,0,1,1,1,1,0,73.0,803.0,1,0,0,0,0,1,0,1,0,0,0.8871298155015206
0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,60.5,121.0,1,0,0,1,0,0,0,1,0,0,0.7927116604067417
0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,81.7,245.10000000000002,1,0,0,0,0,1,0,1,0,0,0.8486851462057162
1,0,0,0,4,1,0,0,1,0,0,0,1,1,0,58.5,234.0,1,0,0,1,0,0,0,1,0,0,0.8183286405066202
0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,23.2,1600.8,0,0,1,1,0,0,0,0,0,1,0.0027243773157159864
1,0,1,1,72,1,1,1,1,1,0,1,1,0,0,85.5,6156.0,0,0,1,0,1,0,0,1,0,0,0.08007178862671041
0,0,0,0,23,1,0,0,0,0,1,1,1,0,0,73.0,1679.0,1,0,0,0,0,1,0,1,0,0,0.8513520844633113
1,0,1,1,40,1,0,0,1,0,1,1,1,0,0,76.5,3060.0,1,0,0,0,0,1,0,0,1,0,0.554405072677656
0,0,0,0,70,1,1,1,1,0,1,1,0,0,0,88.7,6209.0,0,0,1,0,0,0,1,0,1,0,0.05752367629136832
0,1,0,0,70,1,1,0,0,0,0,1,1,0,0,71.5,5005.0,1,0,0,0,0,1,0,1,0,0,0.49842482189221954
0,0,0,0,3,1,0,0,1,0,1,1,1,0,0,76.5,229.5,0,1,0,0,0,1,0,0,1,0,0.6383981909995396
1,0,0,0,69,1,1,1,1,0,1,1,1,0,0,85.5,5899.5,0,0,1,0,1,0,0,1,0,0,0.16256809766429345
0,0,0,0,6,1,0,0,0,0,1,1,1,1,0,73.0,438.0,1,0,0,0,0,1,0,1,0,0,0.9013105446284262
1,0,0,0,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,1,0,0,0,0,1,0,0.05016777798193838
0,0,1,0,67,1,0,1,1,1,1,1,0,0,0,90.2,6043.400000000001,0,0,1,1,0,0,0,0,1,0,0.06974463638800743
0,1,0,0,40,1,0,1,0,1,1,1,1,1,0,83.5,3340.0,0,1,0,0,1,0,0,1,0,0,0.509240196132898
0,0,1,1,19,1,0,0,0,0,0,0,1,0,0,20.0,380.0,0,0,1,1,0,0,0,0,0,1,0.06776900855734047
1,0,0,0,70,0,0,0,0,1,0,1,1,0,0,60.0,4200.0,0,0,1,0,0,0,1,0,1,0,0.04354854179844275
0,0,0,0,21,1,1,1,0,1,1,0,0,0,0,80.2,1684.2,0,0,1,0,1,0,0,0,1,0,0.07789633934115288
1,1,0,0,32,1,0,0,1,1,1,1,1,1,0,81.5,2608.0,1,0,0,0,0,1,0,1,0,0,0.8000059549732532
1,1,0,0,29,1,0,0,1,0,1,1,1,0,0,76.5,2218.5,1,0,0,0,0,1,0,1,0,0,0.853970241640412
0,0,0,0,29,1,0,0,0,0,0,0,1,0,0,55.0,1595.0,1,0,0,0,0,1,0,1,0,0,0.7224066507407435
0,0,1,0,25,1,0,0,0,1,1,1,1,0,0,78.0,1950.0,1,0,0,0,0,1,0,1,0,0,0.7943274823493093
1,1,0,0,55,1,1,0,0,0,1,1,1,1,0,76.5,4207.5,1,0,0,0,0,1,0,1,0,0,0.6859026134747632
0,0,1,0,55,1,0,1,1,0,1,1,1,0,0,82.0,4510.0,1,0,0,0,1,0,0,1,0,0,0.6165566882586545
0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,73.0,146.0,1,0,0,1,0,0,0,1,0,0,0.8677474359897203
0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,20.0,40.0,1,0,0,1,0,0,0,0,0,1,0.5224180073641739
1,0,0,0,62,1,0,0,1,0,1,1,1,1,0,76.5,4743.0,0,1,0,0,0,1,0,1,0,0,0.4916399943391572
1,0,0,1,19,1,0,0,0,0,0,0,1,0,0,20.0,380.0,1,0,0,0,0,1,0,0,0,1,0.3163159670042944
0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,23.2,162.4,1,0,0,0,0,0,1,0,0,1,0.3114288982561392
1,0,1,0,29,1,0,0,1,0,0,0,1,0,0,58.5,1696.5,1,0,0,0,1,0,0,1,0,0,0.6258817828959053
1,0,1,0,29,0,0,0,0,0,1,0,0,0,0,53.2,1542.8000000000002,1,0,0,0,0,0,1,0,1,0,0.4708923008231899
1,0,0,0,12,1,1,0,1,0,0,0,0,1,0,65.2,782.4000000000001,1,0,0,1,0,0,0,1,0,0,0.6159947833815211
0,0,0,1,50,1,1,0,1,1,1,0,1,0,0,75.0,3750.0,0,1,0,0,1,0,0,0,1,0,0.10669256557114029
1,0,1,1,67,1,0,1,1,1,1,1,1,0,0,87.0,5829.0,0,0,1,1,0,0,0,1,0,0,0.16919976306174428
0,0,1,1,33,1,0,0,0,0,0,1,0,1,0,71.2,2349.6,1,0,0,0,1,0,0,1,0,0,0.5852729764713719
0,0,1,1,37,1,1,1,0,0,1,1,0,0,0,85.2,3152.4,0,1,0,1,0,0,0,0,1,0,0.18936565336344624
0,0,1,0,64,1,0,0,0,0,0,0,0,0,0,23.2,1484.8,0,0,1,0,1,0,0,0,0,1,0.0038750005014619995
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,73.0,73.0,1,0,0,0,0,1,0,1,0,0,0.9113904131048729
1,0,0,0,8,1,0,0,0,0,0,0,1,0,0,55.0,440.0,1,0,0,0,0,1,0,1,0,0,0.852478219476305
1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,58.2,523.8000000000001,1,0,0,0,0,0,1,0,1,0,0.5133545516360918
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.4206728428356607
0,0,1,0,48,0,0,1,1,0,0,0,0,1,0,52.2,2505.6000000000004,0,1,0,0,0,0,1,0,1,0,0.112250161998647
0,0,0,0,38,1,1,1,1,0,0,0,1,0,0,67.5,2565.0,1,0,0,1,0,0,0,0,1,0,0.2591315483196267
1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,23.2,69.6,1,0,0,1,0,0,0,0,0,1,0.38300080403116266
0,0,0,0,32,1,0,0,0,0,0,0,0,0,1,23.2,742.4,1,0,0,1,0,0,0,0,0,1,0.11450741304920581
1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,76.2,228.60000000000002,1,0,0,0,0,0,1,0,1,0,0.4977300239037596
0,0,0,0,10,1,0,1,1,0,0,1,1,1,0,77.0,770.0,1,0,0,0,0,1,0,1,0,0,0.8335945191798835
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.2,71.2,1,0,0,0,0,0,1,1,0,0,0.7969826658438545
0,0,1,0,3,1,0,0,0,0,1,1,1,1,0,73.0,219.0,1,0,0,0,0,1,0,1,0,0,0.9073199515487893
0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,50.0,150.0,1,0,0,0,1,0,0,0,1,0,0.7927635195394432
0,0,1,1,56,1,1,1,1,1,1,0,0,0,0,83.7,4687.2,0,0,1,0,1,0,0,0,1,0,0.03313800061345158
1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,40.0,360.0,1,0,0,0,0,0,1,0,1,0,0.7017553398173105
0,1,0,0,53,1,0,1,0,0,0,0,1,0,0,60.5,3206.5,1,0,0,0,1,0,0,1,0,0,0.46026815118206993
0,0,0,0,63,1,0,0,1,0,0,1,0,0,0,74.7,4706.1,0,1,0,0,1,0,0,0,1,0,0.12204859433778241
1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,61.7,2159.5,0,0,1,0,0,0,1,0,1,0,0.058193562762971766
1,0,1,1,41,1,0,0,1,1,1,1,1,1,0,81.5,3341.5,0,1,0,0,0,1,0,1,0,0,0.5220196237254895
1,0,0,0,13,0,0,0,0,0,0,0,1,0,0,40.0,520.0,1,0,0,1,0,0,0,0,1,0,0.6787821294249875
1,0,1,1,14,1,1,1,0,0,0,1,0,0,0,80.2,1122.8,1,0,0,0,0,0,1,0,1,0,0.3497263932453634
1,0,0,0,14,1,0,0,0,0,0,0,0,0,1,23.2,324.8,1,0,0,0,0,0,1,0,0,1,0.25211126800495687
0,0,1,1,51,1,1,1,0,0,0,1,1,0,0,77.0,3927.0,1,0,0,0,0,1,0,1,0,0,0.5319878489423633
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,68.0,68.0,1,0,0,0,0,1,0,0,1,0,0.7747921226436355
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,0,1,1,0,0,0.8372536696846343
0,0,1,0,68,1,1,0,0,1,0,0,0,0,0,66.7,4535.6,0,1,0,1,0,0,0,0,1,0,0.038281429577840156
1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,66.5,66.5,1,0,0,0,0,1,0,1,0,0,0.911774010813903
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.2,43.2,0,1,0,0,0,0,1,0,1,0,0.5399188598986783
0,0,0,0,60,1,0,1,1,0,1,1,1,0,0,82.0,4920.0,0,0,1,0,0,1,0,1,0,0,0.3155522019080133
1,1,0,0,7,1,0,0,0,0,0,0,0,1,0,58.2,407.40000000000003,1,0,0,0,0,0,1,1,0,0,0.7797956807992892
0,0,1,1,23,1,0,0,0,0,0,0,0,0,0,23.2,533.6,0,0,1,1,0,0,0,0,0,1,0.039639911837458464
1,0,1,1,72,1,1,1,1,1,1,0,0,0,0,83.7,6026.400000000001,0,0,1,1,0,0,0,0,1,0,0.025065865807767745
1,0,1,1,3,1,1,1,0,0,1,0,0,0,0,75.2,225.60000000000002,1,0,0,0,0,1,0,1,0,0,0.732691811908439
1,0,0,0,5,1,0,0,0,0,0,0,1,1,0,55.0,275.0,1,0,0,1,0,0,0,1,0,0,0.8249294602649353
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,23.2,139.2,1,0,0,0,0,0,1,0,0,1,0.3242257736904127
0,0,1,1,13,1,0,0,0,0,0,0,1,0,0,20.0,260.0,0,0,1,1,0,0,0,0,0,1,0.09490799585540584
1,0,1,0,47,1,0,0,0,0,0,0,0,0,0,23.2,1090.3999999999999,0,1,0,1,0,0,0,0,0,1,0.02408541019515739
1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,48.7,146.10000000000002,1,0,0,0,1,0,0,0,1,0,0.6428267635341374
1,1,0,0,14,1,0,0,0,0,0,0,0,0,0,23.2,324.8,0,1,0,0,0,0,1,0,0,1,0.1687344036376652
0,0,1,1,23,1,1,0,1,1,1,0,1,0,0,75.0,1725.0,0,0,1,1,0,0,0,0,1,0,0.10243820925371927
0,0,1,0,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,1,0,0,0,0,1,0,0.05043088390635825
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,0,1,0,1,0,0.5906093885823336
0,0,0,0,66,1,1,1,1,1,0,1,1,0,0,85.5,5643.0,1,0,0,1,0,0,0,1,0,0,0.35983788612858
1,0,1,1,53,1,0,0,0,0,0,0,0,0,0,23.2,1229.6,0,0,1,0,1,0,0,0,0,1,0.00644347607990232
0,0,0,0,11,1,1,0,0,0,0,0,1,0,0,58.5,643.5,1,0,0,1,0,0,0,1,0,0,0.7186646412318844
1,0,0,0,61,1,1,0,1,1,1,1,1,1,0,85.0,5185.0,0,0,1,0,1,0,0,1,0,0,0.1557848275896575
1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,67.2,134.4,1,0,0,1,0,0,0,0,1,0,0.4131348570692682
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.2,23.2,1,0,0,0,1,0,0,0,0,1,0.42994573728714985
1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,55.0,55.0,1,0,0,0,0,1,0,0,1,0,0.8478734384780932
1,0,1,1,67,1,0,1,1,0,0,0,0,1,0,67.2,4502.400000000001,0,1,0,0,0,1,0,1,0,0,0.17264902120626416
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,58.2,1047.6000000000001,1,0,0,0,0,0,1,1,0,0,0.6518015618995007
1,0,1,0,18,1,0,0,0,0,1,1,1,0,0,73.0,1314.0,1,0,0,0,0,1,0,1,0,0,0.8642713488792437
0,0,0,0,12,1,0,0,0,0,0,1,0,1,0,71.2,854.4000000000001,1,0,0,1,0,0,0,1,0,0,0.7575072378633968
0,1,0,0,27,1,1,0,0,1,1,1,1,1,0,81.5,2200.5,1,0,0,1,0,0,0,1,0,0,0.7037583711547449
0,0,1,1,61,1,1,1,1,0,0,1,1,0,0,80.5,4910.5,0,1,0,0,1,0,0,1,0,0,0.23233302934999361
0,0,1,0,65,1,0,1,1,1,1,1,1,0,0,87.0,5655.0,0,0,1,1,0,0,0,1,0,0,0.1952961024668656
0,0,0,0,41,1,0,0,0,0,0,0,0,0,1,23.2,951.1999999999999,0,0,1,0,0,0,1,0,0,1,0.014798077255805361
1,0,1,1,19,1,0,0,0,0,0,0,0,0,0,58.2,1105.8,1,0,0,0,1,0,0,0,1,0,0.39577300624615674
0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,60.5,121.0,1,0,0,0,1,0,0,0,1,0,0.6242203773123508
1,1,0,0,2,1,0,0,0,0,1,0,1,1,0,63.0,126.0,1,0,0,0,0,0,1,1,0,0,0.8792772669838574
0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,20.0,80.0,1,0,0,0,0,1,0,0,0,1,0.5375842432007508
1,0,1,1,25,1,1,0,0,1,0,0,0,0,0,66.7,1667.5,1,0,0,0,0,1,0,0,1,0,0.2779594430022936
1,0,1,1,60,1,0,1,1,0,1,0,0,1,0,75.2,4512.0,0,1,0,0,0,1,0,1,0,0,0.29270903528500586
0,0,1,0,8,1,0,0,0,0,0,1,1,1,0,68.0,544.0,1,0,0,0,1,0,0,1,0,0,0.8221876193055858
1,1,0,0,72,1,1,1,1,0,1,1,0,0,0,88.7,6386.400000000001,0,0,1,0,1,0,0,0,1,0,0.06960026647260695
1,0,0,0,5,1,1,0,1,0,0,0,1,0,0,62.0,310.0,1,0,0,0,0,0,1,0,1,0,0.516640363048227
